Title,ImageUrl
"The King and Guardian OCT Round2 016","https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/f/87e8d9dd-e9e5-4075-9178-cb5002e9472a/ddfkk9v-497733d1-1afe-4ac5-b4df-3f3b41b081e8.png/v1/fill/w_1024,h_4452,q_80,strp/the_king_and_guardian_oct_round2_016_by_rilyrobo_ddfkk9v-pre.jpg?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOiJ1cm46YXBwOjdlMGQxODg5ODIyNjQzNzNhNWYwZDQxNWVhMGQyNmUwIiwiaXNzIjoidXJuOmFwcDo3ZTBkMTg4OTgyMjY0MzczYTVmMGQ0MTVlYTBkMjZlMCIsIm9iaiI6W1t7ImhlaWdodCI6Ijw9NDQ1MiIsInBhdGgiOiJcL2ZcLzg3ZThkOWRkLWU5ZTUtNDA3NS05MTc4LWNiNTAwMmU5NDcyYVwvZGRma2s5di00OTc3MzNkMS0xYWZlLTRhYzUtYjRkZi0zZjNiNDFiMDgxZTgucG5nIiwid2lkdGgiOiI8PTEwMjQifV1dLCJhdWQiOlsidXJuOnNlcnZpY2U6aW1hZ2Uub3BlcmF0aW9ucyJdfQ.5KcwKu43CFTjVJeezuQdd95nzbM-5dfEdMB_MqQ2wZk"
"The King and Guardian OCT Round2 017","https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/f/87e8d9dd-e9e5-4075-9178-cb5002e9472a/ddfkkcn-68fad057-b5d7-4bcc-aa03-9c30f0ac7438.png/v1/fill/w_1024,h_4452,q_80,strp/the_king_and_guardian_oct_round2_017_by_rilyrobo_ddfkkcn-pre.jpg?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOiJ1cm46YXBwOjdlMGQxODg5ODIyNjQzNzNhNWYwZDQxNWVhMGQyNmUwIiwiaXNzIjoidXJuOmFwcDo3ZTBkMTg4OTgyMjY0MzczYTVmMGQ0MTVlYTBkMjZlMCIsIm9iaiI6W1t7ImhlaWdodCI6Ijw9NDQ1MiIsInBhdGgiOiJcL2ZcLzg3ZThkOWRkLWU5ZTUtNDA3NS05MTc4LWNiNTAwMmU5NDcyYVwvZGRma2tjbi02OGZhZDA1Ny1iNWQ3LTRiY2MtYWEwMy05YzMwZjBhYzc0MzgucG5nIiwid2lkdGgiOiI8PTEwMjQifV1dLCJhdWQiOlsidXJuOnNlcnZpY2U6aW1hZ2Uub3BlcmF0aW9ucyJdfQ.xeKjob1LhvAfb82lsfwnclX2hFMrNy_4WsHzWaUzAhQ"
"The King and Guardian OCT Round2 018","https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/f/87e8d9dd-e9e5-4075-9178-cb5002e9472a/ddfkket-ca89d88d-a0b8-45fd-bae0-e0029fb3c6f6.png/v1/fill/w_1024,h_4452,q_80,strp/the_king_and_guardian_oct_round2_018_by_rilyrobo_ddfkket-pre.jpg?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOiJ1cm46YXBwOjdlMGQxODg5ODIyNjQzNzNhNWYwZDQxNWVhMGQyNmUwIiwiaXNzIjoidXJuOmFwcDo3ZTBkMTg4OTgyMjY0MzczYTVmMGQ0MTVlYTBkMjZlMCIsIm9iaiI6W1t7ImhlaWdodCI6Ijw9NDQ1MiIsInBhdGgiOiJcL2ZcLzg3ZThkOWRkLWU5ZTUtNDA3NS05MTc4LWNiNTAwMmU5NDcyYVwvZGRma2tldC1jYTg5ZDg4ZC1hMGI4LTQ1ZmQtYmFlMC1lMDAyOWZiM2M2ZjYucG5nIiwid2lkdGgiOiI8PTEwMjQifV1dLCJhdWQiOlsidXJuOnNlcnZpY2U6aW1hZ2Uub3BlcmF0aW9ucyJdfQ.gVEitQ2g02hLBg8n6eycF4lSOEFWvGpF59ppR47Xn1k"
"The King and Guardian OCT Round2 019","https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/f/87e8d9dd-e9e5-4075-9178-cb5002e9472a/ddfkkfy-cb737f77-5369-4d2a-96c1-a36205666da1.png/v1/fill/w_1024,h_4452,q_80,strp/the_king_and_guardian_oct_round2_019_by_rilyrobo_ddfkkfy-pre.jpg?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOiJ1cm46YXBwOjdlMGQxODg5ODIyNjQzNzNhNWYwZDQxNWVhMGQyNmUwIiwiaXNzIjoidXJuOmFwcDo3ZTBkMTg4OTgyMjY0MzczYTVmMGQ0MTVlYTBkMjZlMCIsIm9iaiI6W1t7ImhlaWdodCI6Ijw9NDQ1MiIsInBhdGgiOiJcL2ZcLzg3ZThkOWRkLWU5ZTUtNDA3NS05MTc4LWNiNTAwMmU5NDcyYVwvZGRma2tmeS1jYjczN2Y3Ny01MzY5LTRkMmEtOTZjMS1hMzYyMDU2NjZkYTEucG5nIiwid2lkdGgiOiI8PTEwMjQifV1dLCJhdWQiOlsidXJuOnNlcnZpY2U6aW1hZ2Uub3BlcmF0aW9ucyJdfQ.WCwKOcNxayNB0bZHifNmHyBvRBL7ztMhIeuLFjDA3qw"
"The King and Guardian OCT Round2 020","https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/f/87e8d9dd-e9e5-4075-9178-cb5002e9472a/ddfkkgq-268b85f6-b344-4ab5-8037-6897d0c2cab8.png/v1/fill/w_1024,h_4452,q_80,strp/the_king_and_guardian_oct_round2_020_by_rilyrobo_ddfkkgq-pre.jpg?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOiJ1cm46YXBwOjdlMGQxODg5ODIyNjQzNzNhNWYwZDQxNWVhMGQyNmUwIiwiaXNzIjoidXJuOmFwcDo3ZTBkMTg4OTgyMjY0MzczYTVmMGQ0MTVlYTBkMjZlMCIsIm9iaiI6W1t7ImhlaWdodCI6Ijw9NDQ1MiIsInBhdGgiOiJcL2ZcLzg3ZThkOWRkLWU5ZTUtNDA3NS05MTc4LWNiNTAwMmU5NDcyYVwvZGRma2tncS0yNjhiODVmNi1iMzQ0LTRhYjUtODAzNy02ODk3ZDBjMmNhYjgucG5nIiwid2lkdGgiOiI8PTEwMjQifV1dLCJhdWQiOlsidXJuOnNlcnZpY2U6aW1hZ2Uub3BlcmF0aW9ucyJdfQ.-FxVxS8naclImPlmuI4Q1hM9-Fk6voDWspHoza-tIx8"
"The King and Guardian OCT Round3 001","https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/f/87e8d9dd-e9e5-4075-9178-cb5002e9472a/ddld1ww-13ca53b0-073a-4e87-a8eb-e99f05f357c8.png/v1/fill/w_1024,h_4452,q_80,strp/the_king_and_guardian_oct_round3_001_by_rilyrobo_ddld1ww-pre.jpg?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOiJ1cm46YXBwOjdlMGQxODg5ODIyNjQzNzNhNWYwZDQxNWVhMGQyNmUwIiwiaXNzIjoidXJuOmFwcDo3ZTBkMTg4OTgyMjY0MzczYTVmMGQ0MTVlYTBkMjZlMCIsIm9iaiI6W1t7ImhlaWdodCI6Ijw9NDQ1MiIsInBhdGgiOiJcL2ZcLzg3ZThkOWRkLWU5ZTUtNDA3NS05MTc4LWNiNTAwMmU5NDcyYVwvZGRsZDF3dy0xM2NhNTNiMC0wNzNhLTRlODctYThlYi1lOTlmMDVmMzU3YzgucG5nIiwid2lkdGgiOiI8PTEwMjQifV1dLCJhdWQiOlsidXJuOnNlcnZpY2U6aW1hZ2Uub3BlcmF0aW9ucyJdfQ.haeGQtbeYOr99bacUgr87rnlH2Z5B0QMBEMew3arODw"
"The King and Guardian OCT Round3 002","https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/f/87e8d9dd-e9e5-4075-9178-cb5002e9472a/ddlowa4-b9c5d4bd-7dcc-44dc-90c4-9d81e66f5f69.png/v1/fill/w_1024,h_4452,q_80,strp/the_king_and_guardian_oct_round3_002_by_rilyrobo_ddlowa4-pre.jpg?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOiJ1cm46YXBwOjdlMGQxODg5ODIyNjQzNzNhNWYwZDQxNWVhMGQyNmUwIiwiaXNzIjoidXJuOmFwcDo3ZTBkMTg4OTgyMjY0MzczYTVmMGQ0MTVlYTBkMjZlMCIsIm9iaiI6W1t7ImhlaWdodCI6Ijw9NDQ1MiIsInBhdGgiOiJcL2ZcLzg3ZThkOWRkLWU5ZTUtNDA3NS05MTc4LWNiNTAwMmU5NDcyYVwvZGRsb3dhNC1iOWM1ZDRiZC03ZGNjLTQ0ZGMtOTBjNC05ZDgxZTY2ZjVmNjkucG5nIiwid2lkdGgiOiI8PTEwMjQifV1dLCJhdWQiOlsidXJuOnNlcnZpY2U6aW1hZ2Uub3BlcmF0aW9ucyJdfQ.E2IdMtA8lP2WiofNqHegvzrOlq14LOugSWjwCrx8Z_s"
"The King and Guardian OCT Round3 003","https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/f/87e8d9dd-e9e5-4075-9178-cb5002e9472a/ddlowc2-bd56df41-a0bd-4f9d-8ebb-8933b42ed253.png/v1/fill/w_1024,h_4452,q_80,strp/the_king_and_guardian_oct_round3_003_by_rilyrobo_ddlowc2-pre.jpg?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOiJ1cm46YXBwOjdlMGQxODg5ODIyNjQzNzNhNWYwZDQxNWVhMGQyNmUwIiwiaXNzIjoidXJuOmFwcDo3ZTBkMTg4OTgyMjY0MzczYTVmMGQ0MTVlYTBkMjZlMCIsIm9iaiI6W1t7ImhlaWdodCI6Ijw9NDQ1MiIsInBhdGgiOiJcL2ZcLzg3ZThkOWRkLWU5ZTUtNDA3NS05MTc4LWNiNTAwMmU5NDcyYVwvZGRsb3djMi1iZDU2ZGY0MS1hMGJkLTRmOWQtOGViYi04OTMzYjQyZWQyNTMucG5nIiwid2lkdGgiOiI8PTEwMjQifV1dLCJhdWQiOlsidXJuOnNlcnZpY2U6aW1hZ2Uub3BlcmF0aW9ucyJdfQ.i0t3vzXU_Z4SwDZgVwOD0gUPR8vcPg3y62veJo9Q_yk"
"The King and Guardian OCT Round3 004","https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/f/87e8d9dd-e9e5-4075-9178-cb5002e9472a/ddlowdq-e5dedb00-4422-4bf4-81ef-acdb0b75d89d.png/v1/fill/w_1024,h_4452,q_80,strp/the_king_and_guardian_oct_round3_004_by_rilyrobo_ddlowdq-pre.jpg?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOiJ1cm46YXBwOjdlMGQxODg5ODIyNjQzNzNhNWYwZDQxNWVhMGQyNmUwIiwiaXNzIjoidXJuOmFwcDo3ZTBkMTg4OTgyMjY0MzczYTVmMGQ0MTVlYTBkMjZlMCIsIm9iaiI6W1t7ImhlaWdodCI6Ijw9NDQ1MiIsInBhdGgiOiJcL2ZcLzg3ZThkOWRkLWU5ZTUtNDA3NS05MTc4LWNiNTAwMmU5NDcyYVwvZGRsb3dkcS1lNWRlZGIwMC00NDIyLTRiZjQtODFlZi1hY2RiMGI3NWQ4OWQucG5nIiwid2lkdGgiOiI8PTEwMjQifV1dLCJhdWQiOlsidXJuOnNlcnZpY2U6aW1hZ2Uub3BlcmF0aW9ucyJdfQ.-fO1Zn_VRq0tbxZxDy7H6c7xqVccD8Vu2FSMnjhPU6o"
"The King and Guardian OCT Round3 005","https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/f/87e8d9dd-e9e5-4075-9178-cb5002e9472a/ddlowew-5807fdcb-b876-4ad2-bfde-505b22de2850.png/v1/fill/w_1024,h_4452,q_80,strp/the_king_and_guardian_oct_round3_005_by_rilyrobo_ddlowew-pre.jpg?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOiJ1cm46YXBwOjdlMGQxODg5ODIyNjQzNzNhNWYwZDQxNWVhMGQyNmUwIiwiaXNzIjoidXJuOmFwcDo3ZTBkMTg4OTgyMjY0MzczYTVmMGQ0MTVlYTBkMjZlMCIsIm9iaiI6W1t7ImhlaWdodCI6Ijw9NDQ1MiIsInBhdGgiOiJcL2ZcLzg3ZThkOWRkLWU5ZTUtNDA3NS05MTc4LWNiNTAwMmU5NDcyYVwvZGRsb3dldy01ODA3ZmRjYi1iODc2LTRhZDItYmZkZS01MDViMjJkZTI4NTAucG5nIiwid2lkdGgiOiI8PTEwMjQifV1dLCJhdWQiOlsidXJuOnNlcnZpY2U6aW1hZ2Uub3BlcmF0aW9ucyJdfQ.nDQVgxBQK4za1SxfGUv1LKybm7cVwnN6AkuAWn-C_wA"
"The King and Guardian OCT Round3 006","https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/f/87e8d9dd-e9e5-4075-9178-cb5002e9472a/ddlowfk-ab581867-fb3b-4c36-8c7a-2c099e6efdf4.png/v1/fill/w_1024,h_4452,q_80,strp/the_king_and_guardian_oct_round3_006_by_rilyrobo_ddlowfk-pre.jpg?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOiJ1cm46YXBwOjdlMGQxODg5ODIyNjQzNzNhNWYwZDQxNWVhMGQyNmUwIiwiaXNzIjoidXJuOmFwcDo3ZTBkMTg4OTgyMjY0MzczYTVmMGQ0MTVlYTBkMjZlMCIsIm9iaiI6W1t7ImhlaWdodCI6Ijw9NDQ1MiIsInBhdGgiOiJcL2ZcLzg3ZThkOWRkLWU5ZTUtNDA3NS05MTc4LWNiNTAwMmU5NDcyYVwvZGRsb3dmay1hYjU4MTg2Ny1mYjNiLTRjMzYtOGM3YS0yYzA5OWU2ZWZkZjQucG5nIiwid2lkdGgiOiI8PTEwMjQifV1dLCJhdWQiOlsidXJuOnNlcnZpY2U6aW1hZ2Uub3BlcmF0aW9ucyJdfQ.CkFgh11DV7jKKuq9Id7jqiA-MDS_PEqNMFMGwHat3Kg"
"The King and Guardian OCT Round3 007","https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/f/87e8d9dd-e9e5-4075-9178-cb5002e9472a/ddlowgu-5bd8f830-3cb5-4f91-a590-6779ee5b77ae.png/v1/fill/w_1024,h_4452,q_80,strp/the_king_and_guardian_oct_round3_007_by_rilyrobo_ddlowgu-pre.jpg?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOiJ1cm46YXBwOjdlMGQxODg5ODIyNjQzNzNhNWYwZDQxNWVhMGQyNmUwIiwiaXNzIjoidXJuOmFwcDo3ZTBkMTg4OTgyMjY0MzczYTVmMGQ0MTVlYTBkMjZlMCIsIm9iaiI6W1t7ImhlaWdodCI6Ijw9NDQ1MiIsInBhdGgiOiJcL2ZcLzg3ZThkOWRkLWU5ZTUtNDA3NS05MTc4LWNiNTAwMmU5NDcyYVwvZGRsb3dndS01YmQ4ZjgzMC0zY2I1LTRmOTEtYTU5MC02Nzc5ZWU1Yjc3YWUucG5nIiwid2lkdGgiOiI8PTEwMjQifV1dLCJhdWQiOlsidXJuOnNlcnZpY2U6aW1hZ2Uub3BlcmF0aW9ucyJdfQ.7UyfDQKTZHa1pKoNVr1AHVtNR-phS0KH05eMHj27wa8"
"The King and Guardian OCT Round3 008","https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/f/87e8d9dd-e9e5-4075-9178-cb5002e9472a/ddlowhz-3d538833-a776-4bed-9486-0011f9468c35.png/v1/fill/w_1024,h_4452,q_80,strp/the_king_and_guardian_oct_round3_008_by_rilyrobo_ddlowhz-pre.jpg?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOiJ1cm46YXBwOjdlMGQxODg5ODIyNjQzNzNhNWYwZDQxNWVhMGQyNmUwIiwiaXNzIjoidXJuOmFwcDo3ZTBkMTg4OTgyMjY0MzczYTVmMGQ0MTVlYTBkMjZlMCIsIm9iaiI6W1t7ImhlaWdodCI6Ijw9NDQ1MiIsInBhdGgiOiJcL2ZcLzg3ZThkOWRkLWU5ZTUtNDA3NS05MTc4LWNiNTAwMmU5NDcyYVwvZGRsb3doei0zZDUzODgzMy1hNzc2LTRiZWQtOTQ4Ni0wMDExZjk0NjhjMzUucG5nIiwid2lkdGgiOiI8PTEwMjQifV1dLCJhdWQiOlsidXJuOnNlcnZpY2U6aW1hZ2Uub3BlcmF0aW9ucyJdfQ.cYV6hhQDpCbGew-QKrgQ3CWWmqAwv3dgBpj01iwUqXI"
"The King and Guardian OCT Round3 009","https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/f/87e8d9dd-e9e5-4075-9178-cb5002e9472a/ddlowiz-2a07cd9f-bcaa-4aa8-afac-9970d554844e.png/v1/fill/w_1024,h_4452,q_80,strp/the_king_and_guardian_oct_round3_009_by_rilyrobo_ddlowiz-pre.jpg?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOiJ1cm46YXBwOjdlMGQxODg5ODIyNjQzNzNhNWYwZDQxNWVhMGQyNmUwIiwiaXNzIjoidXJuOmFwcDo3ZTBkMTg4OTgyMjY0MzczYTVmMGQ0MTVlYTBkMjZlMCIsIm9iaiI6W1t7ImhlaWdodCI6Ijw9NDQ1MiIsInBhdGgiOiJcL2ZcLzg3ZThkOWRkLWU5ZTUtNDA3NS05MTc4LWNiNTAwMmU5NDcyYVwvZGRsb3dpei0yYTA3Y2Q5Zi1iY2FhLTRhYTgtYWZhYy05OTcwZDU1NDg0NGUucG5nIiwid2lkdGgiOiI8PTEwMjQifV1dLCJhdWQiOlsidXJuOnNlcnZpY2U6aW1hZ2Uub3BlcmF0aW9ucyJdfQ.J0Ik3c248Of7ZrrKghHpqY7FSMAiw420-m97JUaVYBo"
"The King and Guardian OCT Round3 010","https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/f/87e8d9dd-e9e5-4075-9178-cb5002e9472a/ddlowjv-07226d81-fb88-4d01-bb7f-90b12e9344cf.png/v1/fill/w_1024,h_4452,q_80,strp/the_king_and_guardian_oct_round3_010_by_rilyrobo_ddlowjv-pre.jpg?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOiJ1cm46YXBwOjdlMGQxODg5ODIyNjQzNzNhNWYwZDQxNWVhMGQyNmUwIiwiaXNzIjoidXJuOmFwcDo3ZTBkMTg4OTgyMjY0MzczYTVmMGQ0MTVlYTBkMjZlMCIsIm9iaiI6W1t7ImhlaWdodCI6Ijw9NDQ1MiIsInBhdGgiOiJcL2ZcLzg3ZThkOWRkLWU5ZTUtNDA3NS05MTc4LWNiNTAwMmU5NDcyYVwvZGRsb3dqdi0wNzIyNmQ4MS1mYjg4LTRkMDEtYmI3Zi05MGIxMmU5MzQ0Y2YucG5nIiwid2lkdGgiOiI8PTEwMjQifV1dLCJhdWQiOlsidXJuOnNlcnZpY2U6aW1hZ2Uub3BlcmF0aW9ucyJdfQ.vSrTHLqkyu3NM6vMfXGliYYMRV63WfQS0OLzEHwflmQ"
"The King and Guardian OCT Round3 011","https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/f/87e8d9dd-e9e5-4075-9178-cb5002e9472a/ddlowle-138c539b-5dd7-45ad-ad12-dc50da468128.png/v1/fill/w_1024,h_4452,q_80,strp/the_king_and_guardian_oct_round3_011_by_rilyrobo_ddlowle-pre.jpg?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOiJ1cm46YXBwOjdlMGQxODg5ODIyNjQzNzNhNWYwZDQxNWVhMGQyNmUwIiwiaXNzIjoidXJuOmFwcDo3ZTBkMTg4OTgyMjY0MzczYTVmMGQ0MTVlYTBkMjZlMCIsIm9iaiI6W1t7ImhlaWdodCI6Ijw9NDQ1MiIsInBhdGgiOiJcL2ZcLzg3ZThkOWRkLWU5ZTUtNDA3NS05MTc4LWNiNTAwMmU5NDcyYVwvZGRsb3dsZS0xMzhjNTM5Yi01ZGQ3LTQ1YWQtYWQxMi1kYzUwZGE0NjgxMjgucG5nIiwid2lkdGgiOiI8PTEwMjQifV1dLCJhdWQiOlsidXJuOnNlcnZpY2U6aW1hZ2Uub3BlcmF0aW9ucyJdfQ.Ln7ifPrzjPLZnhNUxzmf7_p99xCXxAGJxzO49_mDVOo"
"The King and Guardian OCT Round3 012","https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/f/87e8d9dd-e9e5-4075-9178-cb5002e9472a/ddlowmm-d0e8528f-35c5-4842-91d7-95ad9c092eed.png/v1/fill/w_1024,h_4452,q_80,strp/the_king_and_guardian_oct_round3_012_by_rilyrobo_ddlowmm-pre.jpg?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOiJ1cm46YXBwOjdlMGQxODg5ODIyNjQzNzNhNWYwZDQxNWVhMGQyNmUwIiwiaXNzIjoidXJuOmFwcDo3ZTBkMTg4OTgyMjY0MzczYTVmMGQ0MTVlYTBkMjZlMCIsIm9iaiI6W1t7ImhlaWdodCI6Ijw9NDQ1MiIsInBhdGgiOiJcL2ZcLzg3ZThkOWRkLWU5ZTUtNDA3NS05MTc4LWNiNTAwMmU5NDcyYVwvZGRsb3dtbS1kMGU4NTI4Zi0zNWM1LTQ4NDItOTFkNy05NWFkOWMwOTJlZWQucG5nIiwid2lkdGgiOiI8PTEwMjQifV1dLCJhdWQiOlsidXJuOnNlcnZpY2U6aW1hZ2Uub3BlcmF0aW9ucyJdfQ.URgfkREybKVTZmGJSOTz13Z89H5n3KBaDKT4uxS2CMI"
"The King and Guardian OCT Round3 013","https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/f/87e8d9dd-e9e5-4075-9178-cb5002e9472a/ddlowno-682c2c9e-eb4e-48df-a7a2-7ef32755b349.png/v1/fill/w_1024,h_4452,q_80,strp/the_king_and_guardian_oct_round3_013_by_rilyrobo_ddlowno-pre.jpg?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOiJ1cm46YXBwOjdlMGQxODg5ODIyNjQzNzNhNWYwZDQxNWVhMGQyNmUwIiwiaXNzIjoidXJuOmFwcDo3ZTBkMTg4OTgyMjY0MzczYTVmMGQ0MTVlYTBkMjZlMCIsIm9iaiI6W1t7ImhlaWdodCI6Ijw9NDQ1MiIsInBhdGgiOiJcL2ZcLzg3ZThkOWRkLWU5ZTUtNDA3NS05MTc4LWNiNTAwMmU5NDcyYVwvZGRsb3duby02ODJjMmM5ZS1lYjRlLTQ4ZGYtYTdhMi03ZWYzMjc1NWIzNDkucG5nIiwid2lkdGgiOiI8PTEwMjQifV1dLCJhdWQiOlsidXJuOnNlcnZpY2U6aW1hZ2Uub3BlcmF0aW9ucyJdfQ.UXBBENOYdDJ87yD5esdRzOfZpEARJ6qpWENHwbEDXKw"
"The King and Guardian OCT Round3 014","https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/f/87e8d9dd-e9e5-4075-9178-cb5002e9472a/ddlowop-0fe501c8-caaa-43df-be29-e7ca3dc14feb.png/v1/fill/w_1024,h_4452,q_80,strp/the_king_and_guardian_oct_round3_014_by_rilyrobo_ddlowop-fullview.jpg?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOiJ1cm46YXBwOjdlMGQxODg5ODIyNjQzNzNhNWYwZDQxNWVhMGQyNmUwIiwiaXNzIjoidXJuOmFwcDo3ZTBkMTg4OTgyMjY0MzczYTVmMGQ0MTVlYTBkMjZlMCIsIm9iaiI6W1t7ImhlaWdodCI6Ijw9NDQ1MiIsInBhdGgiOiJcL2ZcLzg3ZThkOWRkLWU5ZTUtNDA3NS05MTc4LWNiNTAwMmU5NDcyYVwvZGRsb3dvcC0wZmU1MDFjOC1jYWFhLTQzZGYtYmUyOS1lN2NhM2RjMTRmZWIucG5nIiwid2lkdGgiOiI8PTEwMjQifV1dLCJhdWQiOlsidXJuOnNlcnZpY2U6aW1hZ2Uub3BlcmF0aW9ucyJdfQ.tjgVd0AeinKQANsT1lu24EOzSfTxuqPvegQZ1Xr0Iyo"
"The King and Guardian OCT Round3 015","https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/f/87e8d9dd-e9e5-4075-9178-cb5002e9472a/ddlowpp-64b3cb8c-422a-4369-93ea-5ba814177621.png/v1/fill/w_1024,h_4452,q_80,strp/the_king_and_guardian_oct_round3_015_by_rilyrobo_ddlowpp-fullview.jpg?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOiJ1cm46YXBwOjdlMGQxODg5ODIyNjQzNzNhNWYwZDQxNWVhMGQyNmUwIiwiaXNzIjoidXJuOmFwcDo3ZTBkMTg4OTgyMjY0MzczYTVmMGQ0MTVlYTBkMjZlMCIsIm9iaiI6W1t7ImhlaWdodCI6Ijw9NDQ1MiIsInBhdGgiOiJcL2ZcLzg3ZThkOWRkLWU5ZTUtNDA3NS05MTc4LWNiNTAwMmU5NDcyYVwvZGRsb3dwcC02NGIzY2I4Yy00MjJhLTQzNjktOTNlYS01YmE4MTQxNzc2MjEucG5nIiwid2lkdGgiOiI8PTEwMjQifV1dLCJhdWQiOlsidXJuOnNlcnZpY2U6aW1hZ2Uub3BlcmF0aW9ucyJdfQ.6d5C4Lxs3xA19SD9qNP3DZqmC_peLT-eXY2mlZuk9l8"
